scraping_round,region,name,price,number_of_ratings,average_rating
20,Bordeaux,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2015,37.0,690,3.9
20,Bordeaux,La Sirène de Giscours Margaux 2016,37.5,537,4.0
20,Bordeaux,La Sirène de Giscours Margaux 2017,37.5,138,3.8
20,Bordeaux,Castillon - Côtes de Bordeaux 2017,37.5,35,4.4
20,Bordeaux,Haut-Bailly II (La Parde Haut-Bailly) 2015,37.5,260,3.9
20,Bordeaux,Connétable Talbot Saint-Julien 2016,37.87,578,3.9
20,Bordeaux,Castillon - Côtes de Bordeaux 2017,37.95,58,4.1
20,Bordeaux,Pessac-Léognan 2015,37.95,566,4.0
20,Bordeaux,Saint-Julien 2005,38.0,180,4.1
20,Bordeaux,Lalande-de-Pomerol 2016,38.1,456,4.1
20,Bordeaux,La Closerie de Fourtet Saint-Emilion Grand Cru 2015,38.5,65,4.0
20,Bordeaux,Clos Canon Saint-Émilion Grand Cru 2008,38.5,298,4.0
20,Bordeaux,S de Siran Margaux 2015,38.55,173,3.9
20,Bordeaux,L'Hospitalet de Gazin Pomerol 2013,38.62,372,4.0
20,Bordeaux,Bordeaux Supérieur 2018,38.74,405,3.7
20,Bordeaux,Moulis-en-Médoc 2014,38.75,1521,3.9
20,Bordeaux,Haut-Médoc (Grand Cru Classé) 2015,38.75,1331,4.1
20,Bordeaux,Margaux 2013,38.8,75,3.9
20,Bordeaux,Castillon - Côtes de Bordeaux 2016,38.95,110,4.0
20,Bordeaux,Pomerol 2018,38.99,87,4.1
20,Bordeaux,Pauillac (Grand Cru Classé) 2013,39.0,421,3.7
20,Bordeaux,Margaux 2018,39.0,58,3.8
20,Bordeaux,Saint-Estèphe 2011,39.3,1456,3.8
20,Bordeaux,La Closerie de Fourtet Saint-Emilion Grand Cru 2016,39.5,41,4.2
20,Bordeaux,Pomerol 2016,39.5,204,3.8
20,Bordeaux,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,39.5,42,3.9
20,Bordeaux,Haut-Médoc (Grand Cru Classé) 2015,39.5,1363,3.9
20,Bordeaux,Pomerol 2012,39.5,273,4.2
20,Bordeaux,Pessac-Léognan 2006,39.75,868,3.9
20,Bordeaux,Haut-Médoc (Grand Cru Classé) 2016,39.75,721,3.9
20,Bordeaux,Saint-Emilion Grand Cru 2017,39.95,83,4.4
20,Bordeaux,Chevalier de Lascombes Margaux 2018,39.95,33,3.7
20,Bordeaux,Saint-Estèphe 2017,39.95,322,3.9
20,Bordeaux,Moulin de Duhart Pauillac 2017,39.95,83,3.9
20,Bordeaux,Pomerol 2013,39.95,165,3.9
20,Bordeaux,Sarget de Gruaud Larose Saint-Julien 2018,39.95,69,4.1
20,Bordeaux,Saint-Julien 2016,39.95,930,4.1
20,Bordeaux,Saint-Julien 2012,39.95,97,4.4
20,Bordeaux,Pomerol 2013,40.0,225,4.1
20,Bordeaux,Saint-Émilion Grand Cru 2013,40.25,106,4.1
20,Bordeaux,Le Comte de Malartic 2015,40.55,84,3.9
20,Bordeaux,Les Pélerins de Lafon-Rochet Saint-Estèphe 2012,40.55,568,3.9
20,Bordeaux,Saint-Estèphe 2014,40.75,923,4.1
20,Bordeaux,Saint-Émilion Grand Cru 2016,40.8,435,3.9
20,Bordeaux,Pomerol 2015,40.95,505,4.1
20,Bordeaux,Pomerol 2014,41.0,297,4.1
20,Bordeaux,Pomerol 2011,41.5,390,4.1
20,Bordeaux,Marquis de Calon Saint-Estèphe 2015,41.5,1388,3.9
20,Bordeaux,Saint-Estèphe 2018,41.5,59,4.1
20,Bordeaux,Moulis-en-Médoc 2006,41.6,639,3.8
20,Bordeaux,Haut-Médoc 1995,41.6,101,3.9
20,Bordeaux,Margaux 2005,41.66,53,4.1
20,Bordeaux,Haut-Médoc 2017,41.75,310,4.0
20,Bordeaux,Saint-Estèphe 2009,41.95,1324,4.1
20,Bordeaux,Fleur de Pédesclaux Pauillac 2014,41.95,700,3.9
20,Bordeaux,Saint-Estèphe 2016,42.0,280,4.1
20,Bordeaux,Marquis de Calon Saint-Estèphe 2017,42.0,475,4.0
20,Bordeaux,Pomerol 2012,42.5,511,4.2
20,Bordeaux,Haut-Bailly II (La Parde Haut-Bailly) 2016,42.5,163,3.9
20,Bordeaux,Pomerol 2017,42.5,64,4.4
20,Bordeaux,Pomerol 2015,42.5,272,4.2
20,Bordeaux,Saint-Julien 2009,42.9,124,3.9
20,Bordeaux,Pomerol 2012,42.95,330,4.1
20,Bordeaux,Lacoste Borie Pauillac 2016,42.95,242,3.9
20,Bordeaux,Margaux 2016,43.0,369,3.9
20,Bordeaux,Saint-Émilion Grand Cru 2012,43.0,87,3.9
20,Bordeaux,Saint-Émilion Grand Cru 2014,43.25,87,3.8
20,Bordeaux,Moulis-en-Médoc 2016,43.5,1106,4.0
20,Bordeaux,Croix Canon Saint-Émilion Grand Cru 2011,43.75,533,3.9
20,Bordeaux,Saint-Estephe de Calon-Ségur 2017,43.9,37,3.8
20,Bordeaux,Pomerol 2012,43.95,174,4.3
20,Bordeaux,Margaux (Grand Cru Classé) 2012,43.99,1301,4.0
20,Bordeaux,Margaux (Grand Cru Classé) 2014,43.99,659,4.1
20,Bordeaux,Pauillac (Grand Cru Classé) 2014,44.0,751,4.0
20,Bordeaux,Pomerol 2015,44.25,229,4.2
20,Bordeaux,L'Abeille de Fieuzal Pessac-Léognan 2015,44.25,883,4.0
20,Bordeaux,Pomerol 2016,44.5,209,4.3
20,Bordeaux,Saint-Estèphe 2015,44.5,804,3.9
20,Bordeaux,Pessac-Léognan 2016,44.5,739,4.2
20,Bordeaux,L'Hospitalet de Gazin Pomerol 2014,44.5,486,4.1
20,Bordeaux,Pomerol 2013,44.75,122,3.7
20,Bordeaux,Pomerol 2012,44.75,331,3.9
20,Bordeaux,Margaux 2013,44.95,256,4.1
20,Bordeaux,Pavillon de Léoville Poyferré Saint-Julien 2015,44.95,587,4.1
20,Bordeaux,Pessac-Léognan 2015,44.95,566,4.0
20,Bordeaux,Moulis-en-Médoc 2013,45.0,1176,3.7
20,Bordeaux,Lalande-de-Pomerol 2016,45.0,1009,4.0
20,Bordeaux,Pomerol 2017,45.0,59,4.1
20,Bordeaux,Saint-Estèphe 2018,45.0,71,3.9
20,Bordeaux,Blason d'Issan Margaux 2016,45.0,935,4.1
20,Bordeaux,Saint-Estèphe 2016,45.0,428,4.0
20,Bordeaux,Moulis-en-Médoc 2015,45.0,743,3.9
20,Bordeaux,Goulée by Cos d’Estournel 2015,45.0,518,3.9
20,Bordeaux,Saint-Émilion Grand Cru (Grand Cru Classé) 2012,45.0,344,4.0
20,Bordeaux,Baron de Brane Margaux 2016,45.0,92,3.9
20,Bordeaux,Saint-Estèphe 2015,45.5,512,4.0
20,Bordeaux,Marquis de Calon Saint-Estèphe 2016,45.5,899,3.9
20,Bordeaux,Les Pélerins de Lafon-Rochet Saint-Estèphe 2014,45.65,452,3.8
20,Bordeaux,Pessac-Léognan (Grand Cru Classé de Graves) 1994,45.8,85,4.1
20,Bordeaux,Sarget de Gruaud Larose Saint-Julien 2015,45.8,949,4.0
20,Bordeaux,Moulis-en-Médoc 2017,45.95,478,4.0
20,Bordeaux,Pomerol 2015,45.95,309,4.2
20,Bourgogne,Pinot Noir Bourgogne Vieilles Vignes 2017,7.75,1591,3.7
20,Bourgogne,Gamay Noir 2019,8.75,196,3.6
20,Bourgogne,Bellenos Cuvée Rouge 2018,9.6,930,3.6
20,Bourgogne,Bourgogne Rouge 2017,9.75,30,3.8
20,Bourgogne,Bourgogne Pinot Noir 2019,11.95,39,3.4
20,Bourgogne,Bourgogne Pinot Noir 2018,11.95,360,3.5
20,Bourgogne,Givry Rouge 2019,12.95,58,3.8
20,Bourgogne,Bourgogne Pinot Noir 2019,13.9,26,3.7
20,Bourgogne,Bourgogne Gamay Vieilles Vignes 2016,13.95,153,4.0
20,Bourgogne,Bourgogne Passetoutgrain Rouge 2018,14.0,59,3.6
20,Bourgogne,Mâcon 2019,14.59,27,3.3
20,Bourgogne,Bourgogne Pinot Noir Les Brûlis 2019,14.99,32,3.7
20,Bourgogne,Bourgogne Pinot Noir 2018,14.99,84,3.6
20,Bourgogne,Pinot Noir Bourgogne 2019,15.37,62,3.6
20,Bourgogne,Bourgogne Pinot Noir 2018,15.95,50,3.8
20,Bourgogne,Laforet Bourgogne Pinot Noir 2018,16.25,1938,3.8
20,Bourgogne,Coteaux Bourguignons Pinot Noir 2014,16.35,29,3.5
20,Bourgogne,Coteaux Bourguignons Pinot Noir 2017,16.95,72,3.1
20,Bourgogne,Bourgogne Rouge 2018,16.95,27,3.9
20,Bourgogne,Coteaux Bourguignons Pinot Noir 2016,16.95,35,3.4
20,Bourgogne,Bourgogne Pinot Noir (Vieilles Vignes) 2017,16.99,659,3.6
20,Bourgogne,Vieilles Vignes Pinot Noir Bourgogne 'Clos Bardot' 2018,17.2,243,4.1
20,Bourgogne,Vieilles Vignes Pinot Noir Bourgogne 'Clos Bardot' 2019,17.2,56,4.0
20,Bourgogne,Vieilles Vignes Pinot Noir Bourgogne 'Clos Bardot' 2017,17.35,319,4.0
20,Bourgogne,Laforet Bourgogne Pinot Noir 2017,17.5,1994,3.6
20,Bourgogne,La Taupe Bourgogne Rouge 2019,17.5,49,4.1
20,Bourgogne,Passetoutgrain Bourgogne 2018,17.79,37,3.5
20,Bourgogne,Pinot Noir Bourgogne 2014,17.95,31,3.2
20,Bourgogne,Bourgogne Couvent des Jacobins 2018,18.55,3162,3.8
20,Bourgogne,Givry 2018,18.75,85,3.6
20,Bourgogne,Pinot Noir Bourgogne 'Les Ursulines' 2019,18.9,578,3.7
20,Bourgogne,Bourgogne Hautes Côtes de Beaune Rouge 2018,18.95,92,4.0
20,Bourgogne,Pinot Noir Le Bourgogne 2019,18.95,251,3.7
20,Bourgogne,Pinot Noir Bourgogne 2019,19.15,1005,3.9
20,Bourgogne,Vieilles Vignes Bourgogne Pinot Noir 2018,19.4,83,3.8
20,Bourgogne,Irancy 2017,19.5,34,3.8
20,Bourgogne,Bourgogne Pinot Noir Vieilles Vignes 2018,19.95,60,3.7
20,Bourgogne,Bourgogne Hautes-Côtes de Beaune Pinot Noir 2018,19.99,299,3.9
20,Bourgogne,Pinot Noir Bourgogne 2018,20.45,1816,3.7
20,Bourgogne,Rully Red 2014,20.5,244,3.7
20,Bourgogne,Bourgogne Pinot Noir 2020,20.9,61,3.7
20,Bourgogne,Bourgogne Pinot Noir 2018,20.95,49,3.6
20,Bourgogne,Bourgogne Gamay 2019,20.98,268,3.8
20,Bourgogne,Bourgogne Hautes-Côtes de Beaune  Vieilles Vignes 2016,21.5,66,3.7
20,Bourgogne,Bourgogne Pinot Noir 2018,21.5,62,3.9
20,Bourgogne,Bourgogne Rouge 2018,21.5,90,3.9
20,Bourgogne,Bourgogne Pinot Noir 2019,21.74,44,3.8
20,Bourgogne,Le Renard Pinot Noir Bourgogne 2016,21.75,125,3.5
20,Bourgogne,Bourgogne Hautes Côtes de Nuits Pinot Noir 2018,21.76,38,3.6
20,Bourgogne,Château de Mercey Santenay 2015,21.95,37,4.1
20,Bourgogne,Bourgogne Pinot Noir 2018,21.95,78,4.1
20,Bourgogne,Givry Premier Cru 'Les Bois Chevaux' 2017,21.99,69,4.1
20,Bourgogne,Cuvée Chantal Bourgogne 2017,22.0,46,3.6
20,Bourgogne,Bourgogne Pinot Noir 2017,22.05,148,3.9
20,Bourgogne,Pierre Laurent Bourgogne Hautes-Côtes de Nuits Rouge 2015,22.25,31,3.8
20,Bourgogne,Mercurey La Perrière 2018,22.92,37,3.9
20,Bourgogne,Rully 2019,22.95,34,4.2
20,Bourgogne,Rully 'Les Chaponnieres' 2019,23.0,39,4.2
20,Bourgogne,Bourgogne Rouge 2018,23.22,43,4.0
20,Bourgogne,Vieilles Vignes Mercurey 2017,23.22,405,3.8
20,Bourgogne,Cuvée Edmé Bourgogne Pinot Noir 2019,23.95,249,3.8
20,Bourgogne,Bourgogne Pinot Noir 2018,23.95,279,3.8
20,Bourgogne,Mercurey Rouge 2016,24.85,328,3.7
20,Bourgogne,Bourgogne Hautes-Côtes de Beaune Rouge 2018,24.95,30,4.3
20,Bourgogne,Ladoix Rouge 2018,24.95,35,4.0
20,Bourgogne,Bourgogne 2019,24.95,37,4.1
20,Bourgogne,Pinot Noir Bourgogne 2018,25.0,175,3.9
20,Bourgogne,Bourgogne Passetoutgrain Le Libertin 2016,25.23,358,3.9
20,Bourgogne,Bourgogne Pinot Noir 2018,25.45,47,3.9
20,Bourgogne,Côte de Beaune-Villages 2017,25.5,178,3.7
20,Bourgogne,Pinot Noir Bourgogne 2016,25.75,46,3.4
20,Bourgogne,Bourgogne Pinot Noir 2017,26.0,36,3.9
20,Bourgogne,Bourgogne Rouge 2017,26.0,40,3.8
20,Bourgogne,Bourgogne Hautes-Côtes de Nuits 2018,26.0,101,3.9
20,Bourgogne,Bourgogne Côte d’Or Pinot Noir 2017,26.0,78,3.7
20,Bourgogne,Beaune 2017,26.1,30,3.6
20,Bourgogne,Bourgogne Cuvée Latour 2019,26.6,73,3.7
20,Bourgogne,Ladoix Rouge 2015,26.75,30,3.4
20,Bourgogne,Mercurey Rouge 2018,26.75,274,4.0
20,Bourgogne,Bourgogne Hautes-Côtes de Nuits Pinot Noir(Les Dames Huguettes) 2019,26.9,52,4.2
20,Bourgogne,Monthélie Rouge 2017,27.0,25,3.8
20,Bourgogne,Bourgogne Côte d’Or Pinot Noir 2018,27.25,123,3.8
20,Bourgogne,Givry 2018,27.5,96,4.1
20,Bourgogne,Côte de Nuits-villages 2018,27.55,58,4.1
20,Bourgogne,Vieilles Vignes Santenay 'Les Charmes' 2016,28.0,85,4.0
20,Bourgogne,Bourgogne 2018,28.0,59,3.7
20,Bourgogne,Bourgogne Cuvée Margot 2018,28.5,275,3.9
20,Bourgogne,Bourgogne Pinot Noir 2013,28.65,136,3.8
20,Bourgogne,Santenay 'Les Champs Claude' 2012,28.7,27,3.8
20,Bourgogne,Éclat de Calcaire Bourgogne Pinot Noir 2019,28.75,60,4.1
20,Bourgogne,Santenay 2018,28.95,51,4.0
20,Bourgogne,Marsannay 2017,29.0,573,4.0
20,Bourgogne,Marsannay Rouge 2015,29.0,115,4.0
20,Bourgogne,Vieilles Vignes Santenay 'Clos des Hâtes' 2018,29.0,59,4.1
20,Bourgogne,Rully 1er Cru 'Molesme' Rouge 2019,29.5,29,4.5
20,Bourgogne,Champ Nalot Givry Premier Cru Rouge 2018,29.5,133,4.2
20,Bourgogne,Bourgogne Pinot Noir 2016,29.6,115,3.9
20,Bourgogne,Bourgogne Hautes-Côtes de Nuits 2018,29.95,32,4.0
20,Bourgogne,Auxey-Duresses Rouge 2018,30.5,36,4.1
20,Bourgogne,Quartier Marsannay 2011,30.55,27,3.9
20,Bourgogne,Le Renard Givry 2016,30.65,51,3.5
20,Bourgogne,Ladoix 1er Cru 'Les Corvées' 2015,30.9,63,4.2
20,Bourgogne,Auxey-Duresses 1er Cru 'Les Duresses' 2014,31.45,32,4.2
20,Bourgogne,Givry 1er Cru Clos Charlé 2017,31.95,103,4.1
20,Bourgogne,Rully 'En Guesnes' 2017,31.95,61,4.0
20,Bourgogne,Santenay Premier Cru Beaurepaire 2016,31.95,32,3.9
20,Bourgogne,Nuits-Saint-Georges 2012,32.0,61,3.8
20,Bourgogne,Nuits-Saint-Georges 2013,32.0,98,4.0
20,Bourgogne,Fixin 2018,32.0,66,3.8
20,Bourgogne,Marsannay Rouge 2017,32.05,34,4.0
20,Bourgogne,Givry 1er Cru Clos Charlé 2019,32.5,40,4.0
20,Bourgogne,Bourgogne Pinot Noir 2018,32.5,42,3.9
20,Bourgogne,Côte de Nuits Villages Le Vaucrain 2018,32.6,49,3.9
20,Bourgogne,Marsannay Rouge 2014,32.65,116,4.0
20,Bourgogne,Marsannay Rouge 2013,32.65,112,3.9
20,Bourgogne,Bourgogne Pinot Noir 2018,32.7,198,4.0
20,Bourgogne,Mercurey 2017,32.75,648,4.0
20,Bourgogne,Saint Romain 2017,32.95,222,4.0
20,Bourgogne,Fixin Les Clos 2016,33.0,27,3.9
20,Bourgogne,Chassagne-Montrachet Rouge 2018,33.48,34,4.2
20,Bourgogne,Savigny Premier Cru 'Aux Clous' 2014,33.75,147,3.8
20,Bourgogne,Givry 1er Cru Clos Jus 2016,33.93,142,4.1
20,Bourgogne,Morey-Saint-Denis 2016,34.0,106,4.0
20,Bourgogne,Servoisine Givry 1er Cru Rouge 2019,34.0,36,4.2
20,Bourgogne,Mercurey La Framboisière 2016,34.3,701,3.9
20,Bourgogne,Les Ouzeloy Marsannay 2013,34.3,37,4.1
20,Bourgogne,Givry Premier Cru 'Servoisine' 2018,34.5,46,4.2
20,Bourgogne,Marsannay 2014,34.5,127,3.8
20,Bourgogne,Bourgogne Pinot Noir 2018,34.75,50,4.0
20,Bourgogne,Morey-Saint-Denis 'Clos Solon' 2014,34.99,71,4.0
20,Bourgogne,Clos des Hâtes Santenay 2014,35.0,50,4.1
20,Bourgogne,Cuvée des Peupliers Bourgogne 2017,35.35,104,3.6
20,Bourgogne,Rully Red 2018,35.39,240,4.0
20,Bourgogne,Gevrey-Chambertin 2017,35.6,29,4.3
20,Bourgogne,Champs Saint Etienne Marsannay 2016,35.85,30,4.1
20,Bourgogne,Marsannay 'Champs-Perdrix' 2012,36.0,25,3.8
20,Bourgogne,Marsannay 'Champs-Perdrix' 2015,36.0,93,4.1
20,Bourgogne,Marsannay 'Champs-Perdrix' 2014,36.0,91,4.0
20,Bourgogne,Marsannay 'Clos du Roy' 2017,36.0,25,4.1
20,Bourgogne,Mercurey La Framboisière 2018,36.05,607,4.0
20,Bourgogne,Gevrey-Chambertin 2016,36.2,28,4.1
20,Bourgogne,Les Puillets Mercurey Premier Cru 2016,36.27,214,3.9
20,Bourgogne,Rully Rouge 2016,36.5,197,4.0
20,Bourgogne,Morey-Saint-Denis 2014,37.0,164,3.9
20,Bourgogne,Monthélie Pinot Noir 2017,37.15,41,4.2
20,Bourgogne,Clos de Jeu Marsannay 2017,37.5,69,4.2
20,Bourgogne,Chambolle-Musigny 2011,37.86,31,3.6
20,Bourgogne,Pommard 2018,37.95,90,4.1
20,Bourgogne,Savigny-Lès-Beaune Premier Cru Les Lavières 2014,38.15,162,4.0
20,Bourgogne,Morey-Saint-Denis 2013,38.15,36,3.9
20,Bourgogne,Mercurey 1er Cru Clos des Myglands 2016,38.84,454,4.1
20,Bourgogne,Auxey-Duresses 1er Cru 'Les Écusseaux' 2017,38.95,33,4.0
20,Bourgogne,Morey-Saint-Denis 2017,39.0,109,4.0
20,Bourgogne,Vieilles Vignes Cuvée du Cinquantenaire Beaune Premier Cru 2017,39.0,41,4.2
20,Bourgogne,Vieilles Vignes Santenay 1er Cru 'Clos Rousseau' 2018,39.0,45,4.4
20,Bourgogne,Morey-Saint-Denis 2018,39.0,30,3.7
20,Bourgogne,Côte de Beaune 2017,39.25,818,4.1
20,Bourgogne,Côte de Beaune 2014,39.25,636,3.9
20,Bourgogne,Hommage à Bartolo Mascarello Vieilles Vignes Savigny-lès-Beaune Premier Cru 2017,39.75,45,3.9
20,Bourgogne,Chassagne-Montrachet 'Champs de Morgeot' 2017,39.95,70,4.2
20,Bourgogne,Savigny Lès Beaune 2015,39.95,96,3.9
20,Bourgogne,Beaune du Château Premier Cru 2018,39.95,171,4.1
20,Bourgogne,Bourgogne Hautes Cotes De Nuits Les Dames Huguettes 2017,40.11,75,3.7
20,Bourgogne,Marsannay Rouge 2016,40.35,42,3.9
20,Bourgogne,Marsannay Rouge 2017,40.35,157,3.9
20,Bourgogne,Gevrey-Chambertin Vieilles Vignes 2017,41.0,145,4.1
20,Bourgogne,Savigny-Lès-Beaune Premier Cru Les Lavières 2015,41.25,250,4.1
20,Bourgogne,Volnay 'Les Grands Poisots' 2012,41.5,29,4.2
20,Bourgogne,Côte de Nuits Villages Clos du Chapeau 2018,41.75,59,3.7
20,Bourgogne,Fixin Les Crais 2018,42.0,52,4.0
20,Bourgogne,A Bogan in Bogandy Rouge 2018,42.0,31,3.7
20,Bourgogne,Savigny-Lès-Beaune Premier Cru Les Lavières 2017,42.25,479,4.0
20,Bourgogne,Mercurey 1er Cru Clos du Roy 2016,42.28,149,4.0
20,Bourgogne,Fixin 2017,42.95,113,4.1
20,Bourgogne,Cuvée Alliance des Terroirs Vosne-Romanée 2013,43.0,95,3.8
20,Bourgogne,Cuvée Alliance des Terroirs Vosne-Romanée 2012,43.0,74,4.1
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Les Hauts Pruliers' 2013,43.0,57,4.1
20,Bourgogne,Bourgogne 2017,43.16,69,3.7
20,Bourgogne,Morey-Saint-Denis 2014,43.16,80,4.0
20,Bourgogne,Aloxe-Corton 2017,43.35,29,4.1
20,Bourgogne,Aloxe-Corton 2016,43.35,42,4.0
20,Bourgogne,Aloxe-Corton 2015,43.35,26,3.8
20,Bourgogne,Pommard 2013,43.6,39,3.9
20,Bourgogne,Pommard 'Les Perrières' 2015,43.9,28,3.9
20,Bourgogne,Pernand-Vergelesses 1er Cru 'Les Vergelesses' 2017,43.9,38,4.0
20,Bourgogne,Nuits-Saint-Georges 2013,44.2,33,3.8
20,Bourgogne,Nuits-Saint-Georges 2014,44.2,43,3.9
20,Bourgogne,Nuits-Saint-Georges 2011,44.2,38,4.0
20,Bourgogne,Pommard 2015,44.5,25,4.0
20,Bourgogne,Les Belles Filles Pernand-Vergelesses 2018,44.57,47,4.0
20,Bourgogne,Monopole 'Clos des Langres' Rouge 2017,44.91,58,4.2
20,Bourgogne,Gevrey-Chambertin 2016,44.95,88,4.2
20,Bourgogne,Chambolle-Musigny 'Les Chardannes' 2014,45.0,25,3.9
20,Bourgogne,Morey-Saint-Denis 2013,45.0,77,4.1
20,Bourgogne,Cuvée Carmen Pommard 2017,45.45,28,4.0
20,Bourgogne,Les Boutières - Aux Valozières Aloxe Corton 2017,45.63,26,4.4
20,Bourgogne,Volnay 2018,45.8,37,4.1
20,Bourgogne,Nuits-Saint-Georges 2017,45.95,28,4.4
20,Bourgogne,Gevrey-Chambertin 2017,46.0,49,4.2
20,Bourgogne,Gevrey-Chambertin 2016,46.0,701,4.1
20,Bourgogne,Beaune 1er Cru 'Les Teurons' 2014,46.05,52,3.8
20,Bourgogne,Beaune 1er Cru 'Les Teurons' 2013,46.05,65,3.9
20,Bourgogne,Côte de Nuits Villages 2017,46.15,111,4.2
20,Bourgogne,Pommard 'Les Noizons' 2016,46.95,58,4.3
20,Bourgogne,Vosne-Romanée Les Barreaux 2014,47.0,46,3.9
20,Bourgogne,Gevrey-Chambertin 1er Cru 'Craipillot' 2013,47.0,45,4.1
20,Bourgogne,Clos des Hâtes Santenay 2016,47.25,61,4.1
20,Bourgogne,Marsannay 'Les Grasses Têtes' 2017,47.35,65,4.1
20,Bourgogne,La Goujonne Vieilles Vignes Chassagne-Montrachet 2018,47.5,31,4.2
20,Bourgogne,Gevrey-Chambertin Vieilles Vignes 2017,47.95,603,4.3
20,Bourgogne,Vieilles Vignes Nuits-Saint-Georges 2018,48.4,32,4.6
20,Bourgogne,Clos de la Perrière Monopole Fixin 1er Cru 2016,48.65,68,4.1
20,Bourgogne,Gevrey-Chambertin Clos des Chezeaux 2017,49.0,35,4.1
20,Bourgogne,Chambolle-Musigny 2015,49.0,44,4.0
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Aux Vignerondes' 2013,49.0,52,4.1
20,Bourgogne,Beaune 1er Cru Les Sizies 2013,49.4,84,3.8
20,Bourgogne,Bourgogne 'Le Chapitre' Rouge 2015,49.5,59,3.9
20,Bourgogne,Gevrey-Chambertin 'Aux Echezeaux' 2016,49.51,116,4.0
20,Bourgogne,Beaune Les Teurons 1er Cru 2013,49.7,41,3.8
20,Bourgogne,Savigny Premier Cru 'Aux Clous' 2013,49.95,43,3.8
20,Bourgogne,Gevrey-Chambertin 2017,49.95,140,4.1
20,Bourgogne,Volnay 2018,49.95,32,4.0
20,Bourgogne,Aloxe-Corton Les Caillettes 2015,49.99,37,3.8
20,Bourgogne,Chambolle-Musigny Clos de l'Orme 2013,51.0,27,3.9
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Aux Vignerondes' 2015,51.0,40,4.2
20,Bourgogne,Nuits-Saint-Georges Premier Cru 'Aux Vignerondes' 2016,51.0,36,4.2
20,Bourgogne,Pommard 'Clos des Ursulines' (Monopole) 2016,51.1,73,4.0
20,Bourgogne,Pommard 'Clos des Ursulines' (Monopole) 2015,51.1,208,4.2
20,Bourgogne,Beaune 1er Cru Les Sizies 2012,51.3,57,3.9
20,Bourgogne,Chassagne-Montrachet Rouge 2018,51.3,28,4.2
20,Bourgogne,Vosne-Romanée Vieilles Vignes 2012,51.3,36,4.0
20,Bourgogne,Beaune 1er Cru 'Les Cent Vignes' 2017,51.5,38,3.9
20,Bourgogne,Marsannay 'Clos du Roy' 2017,51.75,111,4.1
20,Bourgogne,Montée Rouge Beaune Premier Cru 2016,51.93,30,4.2
20,Bourgogne,Bourgogne Pinot Noir 2018,52.02,68,4.1
20,Bourgogne,Vosne-Romanée 2011,52.25,45,4.3
20,Bourgogne,Les Murots Gevrey-Chambertin 2016,52.25,61,4.0
20,Bourgogne,Gevrey-Chambertin 2018,52.45,32,4.1
20,Bourgogne,Gevrey-Chambertin 2016,52.5,361,4.2
20,Bourgogne,Aloxe-Corton 2016,52.5,37,4.1
20,Bourgogne,Pommard Les Vaumuriens Hauts 2015,52.8,46,4.3
20,Bourgogne,Pommard 2014,52.9,141,3.9
20,Bourgogne,Morey-Saint-Denis 1er Cru 'Clos des Ormes' 2014,53.0,226,4.1
20,Bourgogne,Vosne-Romanée 'Aux Réas' 2014,53.0,27,4.2
20,Bourgogne,Nuits-Saint-Georges Aux Saints-Juliens 2017,53.2,32,4.2
20,Bourgogne,Beaune 1er Cru Les Sizies 2017,53.2,33,4.2
20,Bourgogne,Volnay 2017,53.2,80,4.2
20,Bourgogne,Bourgogne Pinot Noir 2017,53.5,159,3.8
20,Bourgogne,Beaune Les Bressandes Premier Cru 2018,53.65,28,4.3
20,Bourgogne,Clos des Hâtes Santenay 2017,53.9,55,3.9
20,Bourgogne,Vosne-Romanée Les Barreaux 2012,54.0,43,4.0
20,Bourgogne,Vieilles Vignes Nuits-Saint-Georges 2014,54.75,63,4.0
20,Bourgogne,Vieilles Vignes Nuits-Saint-Georges 2013,54.75,64,4.0
20,Bourgogne,Gevrey-Chambertin 2016,55.0,28,3.8
20,Bourgogne,Morey-Saint-Denis 1er Cru 'Les Charrières' 2016,55.0,35,4.2
20,Bourgogne,Gevrey-Chambertin 2015,55.0,40,4.1
20,Bourgogne,Gevrey-Chambertin 2014,55.0,52,3.9
20,Bourgogne,Beaune 1er Cru Les Sizies 2016,55.05,46,3.9
20,Bourgogne,Beaune 1er Cru Les Sizies 2015,55.05,50,4.1
20,Bourgogne,Pommard 2017,55.05,35,4.3
20,Bourgogne,Bourgogne Hautes-Côtes de Nuits 2016,55.35,110,3.9
20,Bourgogne,Beaune 1er Cru 'Clos de L'Ecu' (Monopole) 2017,55.85,117,4.0
20,Bourgogne,Vieilles Vignes Fixin Premier Cru 'Les Hervelets' 2010,55.95,27,4.2
20,Bourgogne,Pommard 'Les Tavannes' 2015,55.95,27,4.2
20,Bourgogne,Vosne-Romanée 2017,56.48,103,4.3
20,Bourgogne,Côte de Nuits-Villages 'Les Vignottes' 2017,56.85,58,4.1
20,Bourgogne,Vosne-Romanée 2012,56.95,80,4.0
20,Bourgogne,Vosne-Romanée Village 2017,57.95,109,4.3
20,Bourgogne,Nuits-Saint-Georges Cuvée Premier Cru Les Petits Plets 2014,58.25,69,4.1
